Order_ID,Customer_ID,City,Category,Product_Name,Quantity,Price_per_Unit,Order_Date,Delivery_Time_Minutes,Payment_Method,Rating,Total_Amount
100997,1009,Mumbai,Fruits,Chips,4,34.2,2024-09-17,41,Cash,5.0,136.8
100998,3871,Hyderabad,Beverages,Milk,5,181.83,2024-07-09,47,Cash,2.9,909.1500000000001
100999,1797,Delhi,Dairy,Juice,2,109.91,2024-01-29,49,Cash,3.6,219.82
101000,4313,Hyderabad,Beverages,Apple,6,160.4,2024-02-17,55,Card,4.5,962.4000000000001
101001,4322,Mumbai,Vegetables,Juice,3,31.91,2024-09-06,14,UPI,1.0,95.73
101002,1876,Pune,Fruits,Juice,6,186.25,2024-08-13,26,Card,4.9,1117.5
101003,2028,Bangalore,Vegetables,Juice,5,166.02,2024-09-28,31,Cash,2.4,830.1
101004,4190,Hyderabad,Dairy,Banana,2,52.71,2024-06-01,48,Card,2.4,105.42
101005,2015,Hyderabad,Vegetables,Bread,5,176.09,2024-11-23,50,UPI,1.6,880.45
101006,2824,Delhi,Vegetables,Milk,5,60.05,2024-10-11,57,UPI,4.4,300.25
101007,1373,Delhi,Vegetables,Bread,9,49.01,2024-06-28,27,Card,4.5,441.09
101008,4136,Hyderabad,Snacks,Apple,8,60.21,2024-10-28,37,Cash,1.1,481.68
101009,3193,Mumbai,Dairy,Bread,7,182.89,2024-06-01,22,Cash,1.2,1280.23
101010,1223,Bangalore,Vegetables,Milk,3,183.96,2024-08-21,59,Cash,4.7,551.88
101011,2262,Delhi,Vegetables,Milk,4,72.51,2024-01-23,51,Card,1.5,290.04
101012,3224,Mumbai,Vegetables,Apple,6,144.03,2024-04-03,10,Cash,3.5,864.1800000000001
101013,2802,Pune,Fruits,Milk,3,138.39,2024-09-01,59,Card,3.5,415.16999999999996
101014,1852,Delhi,Snacks,Apple,9,163.25,2024-10-16,28,Cash,4.5,1469.25
101015,4353,Mumbai,Fruits,Apple,8,66.34,2024-06-08,43,UPI,3.3,530.72
101016,1062,Mumbai,Snacks,Milk,6,106.93,2024-10-11,13,UPI,2.7,641.58
101017,2240,Bangalore,Vegetables,Chips,4,136.86,2024-01-09,52,Cash,4.9,547.44
101018,4925,Bangalore,Dairy,Apple,7,14.99,2024-07-03,12,Card,1.9,104.93
101019,3874,Pune,Beverages,Milk,3,81.58,2024-10-21,50,Cash,2.1,244.74
101020,3842,Mumbai,Beverages,Chips,8,142.22,2024-05-14,19,Card,1.3,1137.76
101021,1688,Mumbai,Vegetables,Apple,1,57.99,2024-04-19,37,UPI,4.9,57.99
101022,2484,Bangalore,Fruits,Chips,3,191.96,2024-03-09,43,Card,3.8,575.88
101023,2633,Delhi,Dairy,Banana,5,15.73,2024-05-15,48,Cash,1.0,78.65
101024,3152,Delhi,Snacks,Juice,5,192.04,2024-04-05,56,UPI,3.8,960.1999999999999
101025,4170,Hyderabad,Vegetables,Banana,2,51.19,2024-04-28,28,Card,2.6,102.38
101026,1510,Bangalore,Dairy,Chips,8,19.28,2024-09-30,51,Card,4.9,154.24
101027,1384,Hyderabad,Dairy,Apple,5,65.57,2024-12-23,55,UPI,2.1,327.84999999999997
101028,1404,Bangalore,Snacks,Milk,7,159.39,2024-12-03,45,Cash,3.8,1115.73
101029,3870,Pune,Dairy,Bread,7,152.96,2024-06-25,52,UPI,3.5,1070.72
101030,1517,Mumbai,Fruits,Milk,5,49.68,2024-12-26,12,Cash,1.0,248.4
101031,1475,Pune,Fruits,Bread,8,47.39,2024-08-24,32,Cash,4.5,379.12
101032,3000,Bangalore,Fruits,Bread,9,132.09,2024-09-28,26,Card,1.6,1188.81
101033,3756,Mumbai,Dairy,Apple,4,97.04,2024-10-03,16,Cash,3.7,388.16
101034,4934,Delhi,Fruits,Chips,4,160.54,2024-05-17,35,Cash,4.1,642.16
101035,2668,Delhi,Snacks,Milk,8,14.59,2024-12-27,52,UPI,3.5,116.72
101036,2893,Hyderabad,Dairy,Chips,1,125.98,2024-05-11,27,UPI,1.4,125.98
101037,3818,Bangalore,Beverages,Banana,4,148.83,2024-02-13,55,Cash,4.9,595.32
101038,2460,Bangalore,Dairy,Apple,6,198.74,2024-05-02,55,Card,1.9,1192.44
101039,4094,Delhi,Snacks,Apple,4,138.97,2024-05-15,15,UPI,3.5,555.88
101040,4044,Pune,Beverages,Banana,6,54.05,2024-05-05,40,Card,4.2,324.29999999999995
101041,4636,Mumbai,Dairy,Milk,5,30.56,2024-10-01,38,UPI,4.8,152.79999999999998
101042,3724,Pune,Fruits,Juice,9,131.77,2024-03-04,18,UPI,3.4,1185.93
101043,1713,Pune,Vegetables,Banana,9,109.4,2024-10-22,44,Cash,2.0,984.6
101044,4529,Delhi,Vegetables,Milk,4,180.84,2024-08-19,26,UPI,4.3,723.36
101045,1082,Delhi,Fruits,Bread,4,148.06,2024-02-20,21,UPI,1.7,592.24
101046,2168,Delhi,Vegetables,Apple,8,106.85,2024-05-16,45,Card,1.1,854.8
101047,4156,Hyderabad,Vegetables,Milk,4,86.68,2024-06-06,57,UPI,4.6,346.72
101048,4149,Pune,Fruits,Chips,2,86.83,2024-02-25,33,UPI,3.3,173.66
101049,3504,Bangalore,Fruits,Chips,2,53.0,2024-03-21,19,Card,1.3,106.0
101050,2901,Mumbai,Dairy,Apple,1,13.29,2024-08-19,39,Cash,3.3,13.29
101051,3048,Hyderabad,Dairy,Banana,5,119.23,2024-11-21,38,Cash,1.6,596.15
101052,1050,Bangalore,Fruits,Juice,6,50.36,2024-05-07,48,UPI,1.1,302.15999999999997
101053,1684,Pune,Snacks,Banana,9,49.58,2024-05-05,19,UPI,1.5,446.21999999999997
101054,1716,Delhi,Vegetables,Milk,5,33.82,2024-11-12,48,Card,4.1,169.1
101055,4843,Pune,Dairy,Banana,6,46.02,2024-03-20,37,Cash,4.0,276.12
101056,2469,Mumbai,Vegetables,Apple,6,16.04,2024-12-22,27,Cash,3.4,96.24
101057,1448,Hyderabad,Beverages,Milk,3,138.1,2024-11-28,50,Cash,1.8,414.29999999999995
101058,1880,Hyderabad,Fruits,Bread,4,86.27,2024-06-23,59,Card,4.0,345.08
101059,1487,Mumbai,Snacks,Banana,1,116.69,2024-05-24,26,Card,2.6,116.69
101060,2823,Bangalore,Beverages,Banana,4,131.02,2024-05-05,20,Card,3.0,524.08
101061,3081,Bangalore,Beverages,Juice,1,194.77,2024-06-30,10,UPI,4.6,194.77
101062,4419,Hyderabad,Beverages,Milk,5,22.97,2024-08-06,26,Cash,2.8,114.85
101063,3142,Hyderabad,Fruits,Chips,8,89.4,2024-10-04,45,UPI,3.5,715.2
101064,4143,Delhi,Dairy,Banana,8,56.72,2024-03-23,45,UPI,4.8,453.76
101065,2574,Bangalore,Fruits,Apple,5,100.58,2024-05-20,55,Card,2.8,502.9
101066,3201,Mumbai,Dairy,Banana,2,184.89,2024-11-29,18,Cash,3.2,369.78
101067,1249,Bangalore,Beverages,Juice,6,147.56,2024-04-04,54,UPI,3.3,885.36
101068,1673,Delhi,Beverages,Bread,1,135.77,2024-12-30,37,Cash,2.0,135.77
101069,1437,Hyderabad,Snacks,Juice,7,93.84,2024-07-12,57,UPI,3.9,656.88
101070,3165,Hyderabad,Dairy,Banana,4,137.51,2024-04-19,42,Card,3.9,550.04
101071,1770,Delhi,Beverages,Chips,5,16.15,2024-02-21,12,UPI,1.9,80.75
101072,4962,Mumbai,Vegetables,Banana,6,121.39,2024-04-12,17,Card,1.1,728.34
101073,4377,Hyderabad,Snacks,Milk,1,115.22,2024-04-10,59,Cash,5.0,115.22
101074,1267,Pune,Fruits,Banana,9,75.86,2024-05-21,15,UPI,3.3,682.74
101075,2984,Hyderabad,Snacks,Chips,4,48.29,2024-07-19,15,UPI,1.7,193.16
101076,2077,Pune,Vegetables,Milk,8,163.44,2024-11-14,38,Card,2.1,1307.52
101077,1235,Delhi,Dairy,Apple,5,20.23,2024-07-17,46,Card,3.5,101.15
101078,1388,Delhi,Fruits,Milk,8,23.24,2024-10-10,21,Cash,1.6,185.92
101079,4037,Hyderabad,Fruits,Juice,1,93.7,2024-08-04,18,Card,1.1,93.7
101080,4805,Bangalore,Dairy,Bread,8,57.99,2024-02-15,50,Cash,4.2,463.92
101081,1762,Pune,Snacks,Juice,4,151.64,2024-01-28,58,UPI,3.9,606.56
101082,2848,Mumbai,Beverages,Milk,2,130.5,2024-01-02,28,Cash,2.2,261.0
101083,3448,Hyderabad,Snacks,Apple,6,156.78,2024-01-17,26,Cash,1.2,940.6800000000001
101084,1623,Mumbai,Vegetables,Banana,2,71.69,2024-11-10,57,Cash,2.9,143.38
101085,3814,Hyderabad,Beverages,Milk,5,150.7,2024-03-17,53,UPI,2.1,753.5
101086,4374,Bangalore,Snacks,Juice,2,173.84,2024-06-13,41,UPI,2.6,347.68
101087,3966,Bangalore,Dairy,Milk,3,75.6,2024-04-06,44,Card,2.1,226.79999999999998
101088,4278,Bangalore,Vegetables,Milk,6,74.58,2024-04-14,23,Cash,1.7,447.48
101089,2252,Bangalore,Vegetables,Milk,1,180.99,2024-01-24,58,UPI,2.5,180.99
101090,3900,Delhi,Vegetables,Apple,6,19.46,2024-07-18,25,Cash,4.9,116.76
101091,4981,Delhi,Beverages,Chips,3,76.54,2024-02-04,30,Cash,2.1,229.62
101092,1577,Pune,Fruits,Chips,7,32.55,2024-01-02,21,Cash,2.3,227.84999999999997
101093,3122,Mumbai,Beverages,Milk,2,15.51,2024-10-15,33,UPI,2.3,31.02
101094,1434,Hyderabad,Snacks,Apple,6,31.45,2024-11-27,43,Cash,2.9,188.7
101095,3150,Hyderabad,Fruits,Apple,8,91.94,2024-12-07,17,Cash,4.4,735.52
101096,4493,Delhi,Snacks,Milk,1,140.52,2024-05-17,53,Card,2.6,140.52
101097,4775,Hyderabad,Fruits,Juice,9,64.96,2024-12-02,30,Cash,4.2,584.64
101098,1763,Delhi,Beverages,Juice,5,171.44,2024-03-02,57,Card,1.5,857.2
101099,3785,Pune,Vegetables,Bread,5,93.15,2024-10-25,17,Cash,4.6,465.75
101100,3853,Mumbai,Dairy,Milk,5,193.96,2024-07-15,37,Card,1.7,969.8000000000001
101101,2329,Pune,Vegetables,Bread,6,191.29,2024-02-28,25,UPI,1.2,1147.74
101102,3145,Bangalore,Beverages,Juice,2,156.92,2024-09-21,19,UPI,1.6,313.84
101103,4921,Bangalore,Fruits,Juice,6,187.16,2024-11-28,24,Cash,1.8,1122.96
101104,3845,Bangalore,Vegetables,Milk,4,144.35,2024-07-06,13,Card,3.0,577.4
101105,2358,Pune,Beverages,Bread,8,180.16,2024-03-03,35,UPI,2.8,1441.28
101106,3906,Hyderabad,Snacks,Bread,9,54.93,2024-11-03,24,Cash,3.9,494.37
101107,3482,Mumbai,Dairy,Milk,9,75.63,2024-10-05,45,Cash,1.2,680.67
101108,1446,Bangalore,Vegetables,Bread,8,153.06,2024-01-30,41,Card,3.0,1224.48
101109,3017,Bangalore,Fruits,Banana,3,90.67,2024-06-19,52,Card,2.3,272.01
101110,2331,Bangalore,Snacks,Juice,4,169.09,2024-01-21,47,Cash,3.5,676.36
101111,1248,Mumbai,Beverages,Chips,1,176.75,2024-10-25,13,Card,1.2,176.75
101112,1165,Bangalore,Dairy,Apple,9,66.95,2024-07-19,50,Card,1.1,602.5500000000001
101113,4552,Mumbai,Fruits,Bread,5,166.46,2024-05-14,18,UPI,2.7,832.3000000000001
101114,4031,Bangalore,Beverages,Bread,6,39.31,2024-09-28,44,Card,4.2,235.86
101115,2358,Pune,Beverages,Apple,3,73.5,2024-01-23,37,Cash,3.7,220.5
101116,2019,Pune,Vegetables,Bread,8,108.41,2024-03-27,46,Card,1.1,867.28
101117,1541,Mumbai,Vegetables,Apple,7,53.02,2024-01-31,56,Cash,1.7,371.14000000000004
101118,1758,Pune,Fruits,Milk,1,120.06,2024-04-30,18,Cash,1.9,120.06
101119,4177,Mumbai,Beverages,Banana,5,119.95,2024-03-09,11,Card,2.7,599.75
101120,4634,Pune,Vegetables,Banana,9,49.31,2024-05-13,12,Card,3.3,443.79
101121,3128,Pune,Dairy,Juice,6,161.17,2024-11-10,53,Card,1.9,967.02
101122,3180,Mumbai,Dairy,Chips,8,130.01,2024-05-25,57,UPI,2.5,1040.08
101123,1796,Hyderabad,Beverages,Bread,1,70.37,2024-11-28,14,UPI,3.3,70.37
101124,3947,Pune,Vegetables,Chips,7,54.12,2024-09-19,19,Card,2.5,378.84
101125,1137,Bangalore,Fruits,Milk,3,176.96,2024-10-19,37,Cash,1.6,530.88
101126,3231,Hyderabad,Fruits,Banana,9,168.79,2024-03-26,24,Card,3.0,1519.11
101127,4472,Mumbai,Fruits,Milk,6,53.65,2024-01-16,23,UPI,2.3,321.9
101128,2353,Hyderabad,Dairy,Milk,5,16.76,2024-08-03,55,UPI,4.5,83.80000000000001
101129,3832,Delhi,Vegetables,Bread,8,162.86,2024-04-25,32,Card,4.1,1302.88
101130,4579,Delhi,Vegetables,Milk,8,126.95,2024-04-27,22,Cash,1.8,1015.6
101131,2875,Pune,Dairy,Banana,3,29.17,2024-09-26,25,Cash,1.6,87.51
101132,4031,Pune,Fruits,Chips,2,121.6,2024-12-08,39,UPI,2.4,243.2
101133,1068,Bangalore,Fruits,Banana,2,95.91,2024-06-10,49,UPI,2.6,191.82
101134,3593,Hyderabad,Beverages,Bread,5,157.16,2024-07-06,17,UPI,4.7,785.8
101135,4845,Delhi,Snacks,Banana,7,49.73,2024-04-13,26,Cash,2.2,348.10999999999996
101136,3100,Pune,Vegetables,Apple,8,96.1,2024-05-20,39,UPI,4.5,768.8
101137,2473,Hyderabad,Vegetables,Chips,8,39.69,2024-06-15,26,UPI,3.0,317.52
101138,1204,Pune,Vegetables,Apple,8,191.93,2024-10-26,44,Cash,4.5,1535.44
101139,3173,Pune,Snacks,Apple,3,157.96,2024-01-28,10,UPI,3.8,473.88
101140,4818,Delhi,Beverages,Juice,2,149.98,2024-09-28,58,UPI,3.8,299.96
101141,1042,Delhi,Snacks,Bread,4,141.14,2024-02-19,33,Card,3.1,564.56
101142,4823,Pune,Fruits,Milk,1,90.43,2024-06-04,57,UPI,4.4,90.43
101143,2906,Mumbai,Fruits,Apple,3,185.42,2024-11-19,58,Card,2.0,556.26
101144,3158,Pune,Vegetables,Banana,9,23.85,2024-12-13,34,UPI,4.6,214.65
101145,1760,Pune,Dairy,Milk,7,162.62,2024-04-30,11,UPI,3.5,1138.3400000000001
101146,4734,Bangalore,Vegetables,Banana,7,50.89,2024-05-19,34,Card,2.8,356.23
101147,4254,Bangalore,Dairy,Banana,1,71.57,2024-01-16,23,UPI,4.9,71.57
101148,3895,Bangalore,Snacks,Milk,7,108.69,2024-11-04,48,Card,4.4,760.8299999999999
101149,3142,Mumbai,Fruits,Milk,7,158.7,2024-02-18,42,UPI,4.1,1110.8999999999999
101150,2994,Mumbai,Dairy,Banana,4,169.32,2024-06-12,26,Card,2.1,677.28
101151,4445,Pune,Snacks,Bread,7,120.91,2024-03-02,40,Card,4.9,846.37
101152,2935,Bangalore,Fruits,Chips,8,86.58,2024-12-05,19,UPI,4.0,692.64
101153,4591,Mumbai,Dairy,Juice,3,189.84,2024-06-02,15,UPI,3.4,569.52
101154,1899,Delhi,Vegetables,Chips,2,56.84,2024-11-07,48,Card,4.7,113.68
101155,1359,Pune,Vegetables,Bread,7,162.59,2024-12-11,34,Cash,1.6,1138.13
101156,3947,Hyderabad,Vegetables,Juice,5,126.29,2024-05-29,47,UPI,1.6,631.45
101157,2719,Pune,Snacks,Milk,5,81.61,2024-03-13,46,UPI,3.3,408.05
101158,1280,Hyderabad,Vegetables,Juice,5,10.26,2024-03-09,39,Cash,1.2,51.3
101159,4266,Bangalore,Beverages,Banana,7,94.85,2024-06-25,43,Cash,3.7,663.9499999999999
101160,2887,Hyderabad,Fruits,Chips,9,62.58,2024-12-19,27,Card,2.0,563.22
101161,4266,Bangalore,Snacks,Juice,8,29.83,2024-01-02,33,UPI,1.5,238.64
101162,1666,Delhi,Vegetables,Banana,6,24.28,2024-11-04,58,Card,2.6,145.68
101163,1092,Hyderabad,Fruits,Bread,7,76.04,2024-04-28,36,UPI,2.9,532.2800000000001
101164,1671,Pune,Dairy,Juice,9,126.8,2024-01-07,36,Cash,1.7,1141.2
101165,2969,Bangalore,Vegetables,Banana,6,169.13,2024-09-11,48,Card,1.2,1014.78
101166,1060,Pune,Fruits,Bread,1,44.88,2024-03-15,30,UPI,2.7,44.88
101167,3681,Mumbai,Beverages,Milk,4,90.68,2024-12-16,28,UPI,4.0,362.72
101168,4122,Bangalore,Dairy,Bread,8,84.47,2024-07-13,48,Cash,4.5,675.76
101169,4474,Hyderabad,Beverages,Bread,7,107.54,2024-07-05,32,Cash,1.4,752.7800000000001
101170,4860,Bangalore,Fruits,Chips,3,163.82,2024-01-03,48,UPI,3.1,491.46
101171,2028,Pune,Beverages,Banana,3,115.19,2024-07-02,57,Cash,2.1,345.57
101172,2489,Delhi,Fruits,Juice,3,170.86,2024-11-30,53,Cash,2.5,512.58
101173,1603,Bangalore,Fruits,Chips,1,108.52,2024-09-29,56,Card,4.7,108.52
101174,1681,Hyderabad,Beverages,Apple,1,124.73,2024-02-21,24,UPI,2.4,124.73
101175,4900,Mumbai,Fruits,Bread,6,93.1,2024-09-19,52,Card,2.5,558.5999999999999
101176,3581,Delhi,Vegetables,Apple,1,166.39,2024-05-12,11,Cash,1.8,166.39
101177,2428,Mumbai,Fruits,Chips,5,185.53,2024-08-12,44,UPI,4.8,927.65
101178,3885,Bangalore,Snacks,Banana,4,131.44,2024-11-05,29,Cash,2.8,525.76
101179,4584,Pune,Fruits,Chips,5,165.95,2024-03-01,37,Cash,3.3,829.75
101180,3692,Pune,Snacks,Banana,7,21.21,2024-12-30,24,UPI,2.8,148.47
101181,3280,Hyderabad,Fruits,Banana,6,182.16,2024-01-16,25,Cash,2.0,1092.96
101182,1523,Pune,Fruits,Milk,9,45.9,2024-08-16,42,Card,4.2,413.09999999999997
101183,3393,Delhi,Beverages,Bread,6,58.74,2024-07-13,56,UPI,1.1,352.44
101184,4117,Pune,Vegetables,Chips,9,20.13,2024-09-07,21,Cash,3.8,181.17
101185,3593,Hyderabad,Vegetables,Banana,4,193.43,2024-10-29,48,Cash,3.4,773.72
101186,2968,Bangalore,Dairy,Chips,1,171.88,2024-02-17,48,Cash,1.6,171.88
101187,2101,Bangalore,Beverages,Chips,1,183.51,2024-08-22,52,UPI,1.7,183.51
101188,2753,Pune,Beverages,Banana,7,170.97,2024-04-30,29,Card,3.6,1196.79
101189,2836,Mumbai,Vegetables,Juice,3,101.11,2024-11-15,38,Cash,2.2,303.33
101190,4994,Bangalore,Beverages,Apple,2,185.58,2024-02-19,52,Cash,2.1,371.16
101191,4144,Pune,Vegetables,Bread,6,194.2,2024-02-10,58,Cash,1.2,1165.1999999999998
101192,3841,Hyderabad,Beverages,Bread,6,105.49,2024-01-22,12,UPI,4.1,632.9399999999999
101193,3296,Pune,Fruits,Juice,7,43.37,2024-06-30,57,Cash,4.5,303.59
101194,3094,Bangalore,Vegetables,Milk,5,135.14,2024-01-05,14,Cash,4.3,675.6999999999999
101195,2144,Hyderabad,Vegetables,Juice,8,195.33,2024-05-24,11,Cash,2.9,1562.64
101196,3261,Pune,Snacks,Milk,7,175.71,2024-12-22,32,UPI,3.1,1229.97
101197,3286,Delhi,Beverages,Milk,2,173.74,2024-03-18,35,Card,2.0,347.48
101198,2079,Hyderabad,Beverages,Juice,1,187.43,2024-08-18,35,UPI,1.7,187.43
101199,3397,Delhi,Vegetables,Bread,9,179.85,2024-10-23,16,Card,4.3,1618.6499999999999
101200,1106,Mumbai,Fruits,Apple,5,157.49,2024-12-13,19,Card,4.2,787.45
101201,3878,Hyderabad,Fruits,Bread,5,146.47,2024-07-27,14,UPI,4.1,732.35
101202,1047,Delhi,Fruits,Bread,4,60.31,2024-06-11,56,Cash,2.9,241.24
101203,4644,Bangalore,Beverages,Bread,2,128.05,2024-06-16,21,Card,4.5,256.1
101204,1336,Bangalore,Snacks,Juice,5,109.08,2024-10-04,41,Cash,4.7,545.4
101205,2049,Mumbai,Vegetables,Juice,2,173.77,2024-08-24,51,Card,2.3,347.54
101206,3851,Hyderabad,Dairy,Juice,7,103.43,2024-06-24,40,Cash,1.9,724.01
101207,2280,Hyderabad,Snacks,Bread,9,34.27,2024-02-22,31,Cash,2.9,308.43
101208,3055,Hyderabad,Dairy,Apple,9,10.94,2024-12-14,26,UPI,1.7,98.46
101209,1624,Mumbai,Snacks,Milk,6,138.8,2024-01-10,29,Cash,4.5,832.8000000000001
101210,2890,Hyderabad,Fruits,Chips,1,114.48,2024-05-25,29,Card,2.4,114.48
101211,2276,Bangalore,Beverages,Milk,6,72.88,2024-08-14,52,Cash,3.3,437.28
101212,2715,Delhi,Dairy,Milk,5,42.1,2024-08-23,17,Cash,3.4,210.5
101213,3766,Bangalore,Snacks,Chips,4,98.68,2024-08-29,56,Cash,3.1,394.72
101214,1302,Bangalore,Beverages,Bread,6,29.05,2024-10-31,43,Card,1.6,174.3
101215,1638,Delhi,Dairy,Apple,6,73.86,2024-03-11,58,Card,5.0,443.15999999999997
101216,1055,Bangalore,Vegetables,Apple,6,82.05,2024-06-06,32,Card,1.7,492.29999999999995
101217,1725,Mumbai,Snacks,Milk,2,98.47,2024-01-19,47,Cash,4.0,196.94
101218,1525,Delhi,Vegetables,Chips,7,98.66,2024-02-24,37,UPI,4.2,690.62
101219,1473,Bangalore,Fruits,Banana,4,58.83,2024-08-02,22,Card,1.6,235.32
101220,1027,Pune,Vegetables,Bread,9,171.54,2024-07-27,38,Cash,4.7,1543.86
101221,3125,Bangalore,Vegetables,Milk,2,77.55,2024-01-21,17,Card,3.0,155.1
101222,4287,Mumbai,Snacks,Apple,5,53.62,2024-10-08,20,UPI,3.5,268.09999999999997
101223,4457,Hyderabad,Fruits,Juice,4,43.4,2024-09-05,56,Cash,3.6,173.6
101224,1364,Bangalore,Vegetables,Juice,9,71.29,2024-01-28,54,Card,3.0,641.61
101225,3713,Hyderabad,Beverages,Chips,4,22.84,2024-10-22,27,Card,1.6,91.36
101226,1525,Pune,Dairy,Chips,8,16.25,2024-07-29,59,UPI,4.0,130.0
101227,3746,Bangalore,Vegetables,Milk,8,124.98,2024-10-11,34,Card,3.3,999.84
101228,2335,Delhi,Fruits,Banana,6,127.64,2024-01-20,58,Cash,1.5,765.84
101229,1882,Hyderabad,Vegetables,Apple,6,110.62,2024-01-20,31,Cash,3.8,663.72
101230,2030,Pune,Dairy,Milk,8,154.83,2024-11-25,54,UPI,3.8,1238.64
101231,2026,Delhi,Fruits,Banana,9,17.44,2024-04-29,44,UPI,3.2,156.96
101232,2646,Delhi,Snacks,Chips,5,187.83,2024-04-06,38,UPI,1.4,939.1500000000001
101233,1918,Delhi,Fruits,Juice,1,28.06,2024-04-29,30,Cash,2.4,28.06
101234,3797,Delhi,Snacks,Bread,1,138.06,2024-01-25,16,UPI,1.2,138.06
101235,3410,Bangalore,Fruits,Juice,2,35.35,2024-06-01,21,Card,2.9,70.7
101236,2774,Bangalore,Dairy,Apple,5,177.18,2024-09-01,45,Card,4.6,885.9000000000001
101237,2531,Bangalore,Dairy,Apple,4,107.04,2024-09-16,33,Cash,1.0,428.16
101238,4345,Pune,Fruits,Juice,1,25.64,2024-01-04,41,Card,2.1,25.64
101239,4577,Pune,Vegetables,Juice,4,127.18,2024-05-22,36,UPI,4.2,508.72
101240,3853,Pune,Dairy,Banana,4,11.73,2024-10-08,41,Card,1.0,46.92
101241,3786,Mumbai,Snacks,Milk,4,157.44,2024-11-30,41,UPI,1.0,629.76
101242,2906,Pune,Snacks,Chips,1,133.61,2024-12-11,41,Card,3.4,133.61
101243,4086,Bangalore,Beverages,Banana,9,50.4,2024-08-07,35,Cash,4.2,453.59999999999997
101244,2215,Bangalore,Snacks,Bread,3,81.2,2024-11-22,20,UPI,4.1,243.60000000000002
101245,2654,Mumbai,Beverages,Juice,4,11.48,2024-06-08,55,Card,4.1,45.92
101246,1484,Mumbai,Fruits,Bread,5,141.8,2024-03-16,27,Cash,2.4,709.0
101247,3075,Pune,Fruits,Bread,7,71.31,2024-04-08,48,Card,4.5,499.17
101248,1713,Hyderabad,Fruits,Banana,6,118.6,2024-06-28,14,Cash,1.1,711.5999999999999
101249,2062,Mumbai,Vegetables,Chips,5,191.78,2024-05-06,25,Card,2.2,958.9
101250,2976,Delhi,Vegetables,Apple,8,66.9,2024-02-01,20,UPI,2.3,535.2
101251,2296,Bangalore,Beverages,Milk,1,198.15,2024-09-21,44,UPI,1.7,198.15
101252,2254,Delhi,Snacks,Apple,7,130.22,2024-11-29,57,UPI,2.3,911.54
101253,3133,Bangalore,Snacks,Chips,6,56.0,2024-01-13,20,UPI,3.3,336.0
101254,4545,Bangalore,Fruits,Apple,5,92.99,2024-12-17,51,UPI,3.1,464.95
101255,1125,Mumbai,Dairy,Juice,7,150.69,2024-12-04,32,Card,2.3,1054.83
101256,3859,Mumbai,Vegetables,Juice,3,94.83,2024-07-20,43,Card,4.0,284.49
101257,1536,Delhi,Vegetables,Banana,1,23.02,2024-01-18,57,Card,3.9,23.02
101258,3192,Bangalore,Fruits,Bread,9,42.03,2024-04-02,26,Card,2.1,378.27
101259,4596,Delhi,Vegetables,Chips,2,160.35,2024-10-06,19,UPI,2.3,320.7
101260,4283,Hyderabad,Fruits,Chips,3,133.19,2024-12-23,27,Cash,2.2,399.57
101261,3072,Delhi,Beverages,Apple,8,118.27,2024-11-11,53,UPI,1.5,946.16
101262,2603,Pune,Snacks,Banana,9,41.85,2024-02-29,17,Card,4.0,376.65000000000003
101263,4465,Delhi,Dairy,Apple,3,169.17,2024-08-01,35,UPI,1.2,507.51
101264,1066,Pune,Snacks,Apple,6,192.54,2024-04-09,12,UPI,1.6,1155.24
101265,1232,Pune,Snacks,Chips,7,17.77,2024-01-01,33,UPI,1.4,124.39
101266,3156,Pune,Beverages,Apple,1,24.83,2024-02-12,12,Cash,4.3,24.83
101267,2169,Hyderabad,Vegetables,Bread,7,178.1,2024-11-06,47,UPI,1.2,1246.7
101268,3158,Delhi,Dairy,Apple,4,164.95,2024-06-16,11,UPI,3.7,659.8
101269,3275,Delhi,Vegetables,Bread,5,127.41,2024-07-10,44,Cash,1.2,637.05
101270,1110,Hyderabad,Snacks,Chips,8,189.54,2024-02-03,26,UPI,4.1,1516.32
101271,2493,Bangalore,Fruits,Banana,4,132.82,2024-02-03,18,UPI,4.7,531.28
101272,3081,Mumbai,Snacks,Juice,4,51.04,2024-06-24,45,UPI,2.9,204.16
101273,1622,Delhi,Vegetables,Bread,8,148.44,2024-07-14,31,UPI,4.2,1187.52
101274,4847,Mumbai,Snacks,Banana,5,132.68,2024-06-06,40,UPI,3.8,663.4000000000001
101275,4440,Hyderabad,Fruits,Banana,6,197.29,2024-09-01,43,Card,4.2,1183.74
101276,3795,Bangalore,Beverages,Bread,5,50.64,2024-12-05,33,UPI,4.1,253.2
101277,3642,Bangalore,Vegetables,Chips,1,123.6,2024-12-11,18,Cash,1.8,123.6
101278,4625,Bangalore,Snacks,Milk,7,158.23,2024-11-30,55,UPI,3.0,1107.61
101279,3472,Hyderabad,Vegetables,Banana,6,74.41,2024-03-11,52,Card,4.8,446.46
101280,3660,Pune,Beverages,Banana,2,82.14,2024-11-22,11,Cash,2.4,164.28
101281,2541,Pune,Snacks,Chips,7,178.7,2024-04-23,30,Cash,4.9,1250.8999999999999
101282,3739,Mumbai,Snacks,Chips,6,86.8,2024-10-11,43,UPI,3.3,520.8
101283,2305,Pune,Vegetables,Apple,5,128.7,2024-05-22,36,Card,2.8,643.5
101284,4391,Pune,Vegetables,Chips,8,178.96,2024-04-06,46,UPI,3.6,1431.68
